lq,hq
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_073.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_073.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_093.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_093.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_095.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_095.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_097.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_097.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_102.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_102.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_105.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_105.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_111.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_111.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_123.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_123.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_125.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_125.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_126.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_126.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_128.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_128.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_131.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_131.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_135.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_135.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00030_洇00030_136.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00030_原00030_136.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_006.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_006.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_009.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_009.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_023.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_023.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_036.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_036.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_049.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_049.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_052.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_052.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_055.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_055.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_065.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_065.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_068.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_068.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_071.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_071.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_074.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_074.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_076.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_076.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_083.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_083.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_116.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_116.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00031_洇00031_129.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00031_原00031_129.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00032_洇00032_002.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00032_原00032_002.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00032_洇00032_004.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00032_原00032_004.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00032_洇00032_005.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00032_原00032_005.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00032_洇00032_015.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00032_原00032_015.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00032_洇00032_027.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00032_原00032_027.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00032_洇00032_030.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00032_原00032_030.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00032_洇00032_033.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00032_原00032_033.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00032_洇00032_034.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00032_原00032_034.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00032_洇00032_042.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00032_原00032_042.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00032_洇00032_043.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00032_原00032_043.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_002.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_002.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_003.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_003.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_006.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_006.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_014.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_014.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_021.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_021.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_046.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_046.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_047.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_047.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_049.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_049.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_054.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_054.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_056.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_056.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_058.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_058.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_075.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_075.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_078.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_078.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_085.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_085.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_087.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_087.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_089.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_089.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_093.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_093.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_101.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_101.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_104.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_104.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_106.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_106.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_108.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_108.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_111.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_111.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00033_洇00033_117.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00033_原00033_117.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_001.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_001.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_007.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_007.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_018.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_018.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_044.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_044.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_053.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_053.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_058.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_058.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_062.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_062.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_063.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_063.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_072.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_072.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_081.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_081.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_083.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_083.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_092.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_092.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_097.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_097.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_100.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_100.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_104.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_104.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_105.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_105.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_109.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_109.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_116.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_116.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_138.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_138.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00034_洇00034_145.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00034_原00034_145.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00035_洇00035_005.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00035_原00035_005.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00035_洇00035_012.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00035_原00035_012.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00035_洇00035_017.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00035_原00035_017.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00035_洇00035_019.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00035_原00035_019.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00035_洇00035_021.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00035_原00035_021.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00035_洇00035_030.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00035_原00035_030.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00035_洇00035_039.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00035_原00035_039.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00035_洇00035_040.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00035_原00035_040.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00035_洇00035_047.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00035_原00035_047.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00035_洇00035_048.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00035_原00035_048.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00035_洇00035_052.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00035_原00035_052.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00035_洇00035_056.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00035_原00035_056.png
/data/xjc/训练集+测试集（首映版）/train/Blue/A/ink/00035_洇00035_060.png,/data/xjc/训练集+测试集（首映版）/train/Blue/A/origin/00035_原00035_060.png
